Year,Month,Day,wsel_ft,Date,Datep
2007,3,15,20.9975,03/15/2007 12:00:00 AM,03/15/2000 12:00:00 AM
2007,3,16,21.0104,03/16/2007 12:00:00 AM,03/16/2000 12:00:00 AM
2007,3,17,21.0525,03/17/2007 12:00:00 AM,03/17/2000 12:00:00 AM
2007,3,18,21.0617,03/18/2007 12:00:00 AM,03/18/2000 12:00:00 AM
2007,3,19,21.1004,03/19/2007 12:00:00 AM,03/19/2000 12:00:00 AM
2007,3,20,21.1058,03/20/2007 12:00:00 AM,03/20/2000 12:00:00 AM
2007,3,21,21.1229,03/21/2007 12:00:00 AM,03/21/2000 12:00:00 AM
2007,3,22,21.2054,03/22/2007 12:00:00 AM,03/22/2000 12:00:00 AM
2007,3,23,21.1721,03/23/2007 12:00:00 AM,03/23/2000 12:00:00 AM
2007,3,24,21.2375,03/24/2007 12:00:00 AM,03/24/2000 12:00:00 AM
2007,3,25,21.2446,03/25/2007 12:00:00 AM,03/25/2000 12:00:00 AM
2007,3,26,21.2721,03/26/2007 12:00:00 AM,03/26/2000 12:00:00 AM
2007,3,27,21.2812,03/27/2007 12:00:00 AM,03/27/2000 12:00:00 AM
2007,3,28,21.3192,03/28/2007 12:00:00 AM,03/28/2000 12:00:00 AM
2007,3,29,21.34,03/29/2007 12:00:00 AM,03/29/2000 12:00:00 AM
2007,3,30,21.3492,03/30/2007 12:00:00 AM,03/30/2000 12:00:00 AM
2007,3,31,21.3958,03/31/2007 12:00:00 AM,03/31/2000 12:00:00 AM
2007,4,1,21.4017,04/01/2007 12:00:00 AM,04/01/2000 12:00:00 AM
2007,4,2,21.4467,04/02/2007 12:00:00 AM,04/02/2000 12:00:00 AM
2007,4,3,21.5125,04/03/2007 12:00:00 AM,04/03/2000 12:00:00 AM
2007,4,4,21.5733,04/04/2007 12:00:00 AM,04/04/2000 12:00:00 AM
2007,4,5,21.5675,04/05/2007 12:00:00 AM,04/05/2000 12:00:00 AM
2007,4,6,21.5583,04/06/2007 12:00:00 AM,04/06/2000 12:00:00 AM
2007,4,7,21.5504,04/07/2007 12:00:00 AM,04/07/2000 12:00:00 AM
2007,4,8,21.56,04/08/2007 12:00:00 AM,04/08/2000 12:00:00 AM
2007,4,9,21.5125,04/09/2007 12:00:00 AM,04/09/2000 12:00:00 AM
2007,4,10,21.5496,04/10/2007 12:00:00 AM,04/10/2000 12:00:00 AM
2007,4,11,21.5312,04/11/2007 12:00:00 AM,04/11/2000 12:00:00 AM
2007,4,12,21.5404,04/12/2007 12:00:00 AM,04/12/2000 12:00:00 AM
2007,4,13,21.5613,04/13/2007 12:00:00 AM,04/13/2000 12:00:00 AM
2007,4,14,21.5417,04/14/2007 12:00:00 AM,04/14/2000 12:00:00 AM
2007,4,15,21.5454,04/15/2007 12:00:00 AM,04/15/2000 12:00:00 AM
2007,4,16,21.5212,04/16/2007 12:00:00 AM,04/16/2000 12:00:00 AM
2007,4,17,21.5583,04/17/2007 12:00:00 AM,04/17/2000 12:00:00 AM
2007,4,18,21.6321,04/18/2007 12:00:00 AM,04/18/2000 12:00:00 AM
2007,4,19,21.5654,04/19/2007 12:00:00 AM,04/19/2000 12:00:00 AM
2007,4,20,21.5854,04/20/2007 12:00:00 AM,04/20/2000 12:00:00 AM
2007,4,21,21.6175,04/21/2007 12:00:00 AM,04/21/2000 12:00:00 AM
2007,4,22,21.6542,04/22/2007 12:00:00 AM,04/22/2000 12:00:00 AM
2007,4,23,21.6625,04/23/2007 12:00:00 AM,04/23/2000 12:00:00 AM
2007,4,24,21.6629,04/24/2007 12:00:00 AM,04/24/2000 12:00:00 AM
2007,4,25,21.6825,04/25/2007 12:00:00 AM,04/25/2000 12:00:00 AM
2007,4,26,21.6917,04/26/2007 12:00:00 AM,04/26/2000 12:00:00 AM
2007,4,27,21.6979,04/27/2007 12:00:00 AM,04/27/2000 12:00:00 AM
2007,4,28,21.7079,04/28/2007 12:00:00 AM,04/28/2000 12:00:00 AM
2007,4,29,21.7138,04/29/2007 12:00:00 AM,04/29/2000 12:00:00 AM
2007,4,30,21.7267,04/30/2007 12:00:00 AM,04/30/2000 12:00:00 AM
2007,5,1,21.7515,05/01/2007 12:00:00 AM,05/01/2000 12:00:00 AM
2007,5,2,21.7787,05/02/2007 12:00:00 AM,05/02/2000 12:00:00 AM
2007,5,3,21.7808,05/03/2007 12:00:00 AM,05/03/2000 12:00:00 AM
2007,5,4,21.7996,05/04/2007 12:00:00 AM,05/04/2000 12:00:00 AM
2007,5,5,21.7992,05/05/2007 12:00:00 AM,05/05/2000 12:00:00 AM
2007,5,6,21.8075,05/06/2007 12:00:00 AM,05/06/2000 12:00:00 AM
2007,5,7,21.8033,05/07/2007 12:00:00 AM,05/07/2000 12:00:00 AM
2007,5,8,21.8004,05/08/2007 12:00:00 AM,05/08/2000 12:00:00 AM
2007,5,9,21.7829,05/09/2007 12:00:00 AM,05/09/2000 12:00:00 AM
2007,5,10,21.7733,05/10/2007 12:00:00 AM,05/10/2000 12:00:00 AM
2007,5,11,21.7596,05/11/2007 12:00:00 AM,05/11/2000 12:00:00 AM
2007,5,12,21.75,05/12/2007 12:00:00 AM,05/12/2000 12:00:00 AM
2007,5,13,21.7467,05/13/2007 12:00:00 AM,05/13/2000 12:00:00 AM
2007,5,14,21.7404,05/14/2007 12:00:00 AM,05/14/2000 12:00:00 AM
2007,5,15,21.741,05/15/2007 12:00:00 AM,05/15/2000 12:00:00 AM
2007,5,16,21.7479,05/16/2007 12:00:00 AM,05/16/2000 12:00:00 AM
2007,5,17,21.7529,05/17/2007 12:00:00 AM,05/17/2000 12:00:00 AM
2007,5,18,21.755,05/18/2007 12:00:00 AM,05/18/2000 12:00:00 AM
2007,5,19,21.7571,05/19/2007 12:00:00 AM,05/19/2000 12:00:00 AM
2007,5,20,21.7954,05/20/2007 12:00:00 AM,05/20/2000 12:00:00 AM
2007,5,21,21.8679,05/21/2007 12:00:00 AM,05/21/2000 12:00:00 AM
2007,5,22,21.9179,05/22/2007 12:00:00 AM,05/22/2000 12:00:00 AM
2007,5,23,21.9096,05/23/2007 12:00:00 AM,05/23/2000 12:00:00 AM
2007,5,24,21.8979,05/24/2007 12:00:00 AM,05/24/2000 12:00:00 AM
2007,5,25,21.8808,05/25/2007 12:00:00 AM,05/25/2000 12:00:00 AM
2007,5,26,21.8679,05/26/2007 12:00:00 AM,05/26/2000 12:00:00 AM
2007,5,27,21.8825,05/27/2007 12:00:00 AM,05/27/2000 12:00:00 AM
2007,5,28,21.8575,05/28/2007 12:00:00 AM,05/28/2000 12:00:00 AM
2007,5,29,21.8321,05/29/2007 12:00:00 AM,05/29/2000 12:00:00 AM
2007,5,30,21.8192,05/30/2007 12:00:00 AM,05/30/2000 12:00:00 AM
2007,5,31,21.8004,05/31/2007 12:00:00 AM,05/31/2000 12:00:00 AM
2007,6,1,21.7775,06/01/2007 12:00:00 AM,06/01/2000 12:00:00 AM
2007,6,2,21.75,06/02/2007 12:00:00 AM,06/02/2000 12:00:00 AM
2007,6,3,21.7358,06/03/2007 12:00:00 AM,06/03/2000 12:00:00 AM
2007,6,4,21.7233,06/04/2007 12:00:00 AM,06/04/2000 12:00:00 AM
2007,6,5,21.7162,06/05/2007 12:00:00 AM,06/05/2000 12:00:00 AM
2007,6,6,21.7037,06/06/2007 12:00:00 AM,06/06/2000 12:00:00 AM
2007,6,7,21.6875,06/07/2007 12:00:00 AM,06/07/2000 12:00:00 AM
2007,6,8,21.6658,06/08/2007 12:00:00 AM,06/08/2000 12:00:00 AM
2007,6,9,21.6846,06/09/2007 12:00:00 AM,06/09/2000 12:00:00 AM
2007,6,10,21.6796,06/10/2007 12:00:00 AM,06/10/2000 12:00:00 AM
2007,6,11,21.6667,06/11/2007 12:00:00 AM,06/11/2000 12:00:00 AM
2007,6,12,21.6642,06/12/2007 12:00:00 AM,06/12/2000 12:00:00 AM
2007,6,13,21.6508,06/13/2007 12:00:00 AM,06/13/2000 12:00:00 AM
2007,6,14,21.6379,06/14/2007 12:00:00 AM,06/14/2000 12:00:00 AM
2007,6,15,21.6458,06/15/2007 12:00:00 AM,06/15/2000 12:00:00 AM
2007,6,16,21.6546,06/16/2007 12:00:00 AM,06/16/2000 12:00:00 AM
2007,6,17,21.6663,06/17/2007 12:00:00 AM,06/17/2000 12:00:00 AM
2007,6,18,21.6492,06/18/2007 12:00:00 AM,06/18/2000 12:00:00 AM
2007,6,19,21.6542,06/19/2007 12:00:00 AM,06/19/2000 12:00:00 AM
2007,6,20,21.6554,06/20/2007 12:00:00 AM,06/20/2000 12:00:00 AM
2007,6,21,21.6475,06/21/2007 12:00:00 AM,06/21/2000 12:00:00 AM
2007,6,22,21.6358,06/22/2007 12:00:00 AM,06/22/2000 12:00:00 AM
2007,6,23,21.6192,06/23/2007 12:00:00 AM,06/23/2000 12:00:00 AM
2007,6,24,21.6187,06/24/2007 12:00:00 AM,06/24/2000 12:00:00 AM
2007,6,25,21.5987,06/25/2007 12:00:00 AM,06/25/2000 12:00:00 AM
2007,6,26,21.5758,06/26/2007 12:00:00 AM,06/26/2000 12:00:00 AM
2007,6,27,21.5738,06/27/2007 12:00:00 AM,06/27/2000 12:00:00 AM
2007,6,28,21.5921,06/28/2007 12:00:00 AM,06/28/2000 12:00:00 AM
2007,6,29,21.61,06/29/2007 12:00:00 AM,06/29/2000 12:00:00 AM
2007,6,30,21.6054,06/30/2007 12:00:00 AM,06/30/2000 12:00:00 AM
2007,7,1,21.6187,07/01/2007 12:00:00 AM,07/01/2000 12:00:00 AM
2007,7,2,21.6271,07/02/2007 12:00:00 AM,07/02/2000 12:00:00 AM
2007,7,3,21.6092,07/03/2007 12:00:00 AM,07/03/2000 12:00:00 AM
2007,7,4,21.5921,07/04/2007 12:00:00 AM,07/04/2000 12:00:00 AM
2007,7,5,21.5888,07/05/2007 12:00:00 AM,07/05/2000 12:00:00 AM
2007,7,6,21.5629,07/06/2007 12:00:00 AM,07/06/2000 12:00:00 AM
2007,7,7,21.5542,07/07/2007 12:00:00 AM,07/07/2000 12:00:00 AM
2007,7,8,21.5429,07/08/2007 12:00:00 AM,07/08/2000 12:00:00 AM
2007,7,9,21.5192,07/09/2007 12:00:00 AM,07/09/2000 12:00:00 AM
2007,7,10,21.4983,07/10/2007 12:00:00 AM,07/10/2000 12:00:00 AM
2007,7,11,21.4792,07/11/2007 12:00:00 AM,07/11/2000 12:00:00 AM
2007,7,12,21.46,07/12/2007 12:00:00 AM,07/12/2000 12:00:00 AM
2007,7,13,21.4471,07/13/2007 12:00:00 AM,07/13/2000 12:00:00 AM
2007,7,14,21.4313,07/14/2007 12:00:00 AM,07/14/2000 12:00:00 AM
2007,7,15,21.4071,07/15/2007 12:00:00 AM,07/15/2000 12:00:00 AM
2007,7,16,21.3842,07/16/2007 12:00:00 AM,07/16/2000 12:00:00 AM
2007,7,17,21.3712,07/17/2007 12:00:00 AM,07/17/2000 12:00:00 AM
2007,7,18,21.3904,07/18/2007 12:00:00 AM,07/18/2000 12:00:00 AM
2007,7,19,21.3825,07/19/2007 12:00:00 AM,07/19/2000 12:00:00 AM
2007,7,20,21.4083,07/20/2007 12:00:00 AM,07/20/2000 12:00:00 AM
2007,7,21,21.4354,07/21/2007 12:00:00 AM,07/21/2000 12:00:00 AM
2007,7,22,21.4925,07/22/2007 12:00:00 AM,07/22/2000 12:00:00 AM
2007,7,23,21.5038,07/23/2007 12:00:00 AM,07/23/2000 12:00:00 AM
2007,7,24,21.4763,07/24/2007 12:00:00 AM,07/24/2000 12:00:00 AM
2007,7,25,21.4583,07/25/2007 12:00:00 AM,07/25/2000 12:00:00 AM
2007,7,26,21.4475,07/26/2007 12:00:00 AM,07/26/2000 12:00:00 AM
2007,7,27,21.4308,07/27/2007 12:00:00 AM,07/27/2000 12:00:00 AM
2007,7,28,21.4154,07/28/2007 12:00:00 AM,07/28/2000 12:00:00 AM
2007,7,29,21.405,07/29/2007 12:00:00 AM,07/29/2000 12:00:00 AM
2007,7,30,21.3729,07/30/2007 12:00:00 AM,07/30/2000 12:00:00 AM
2007,7,31,21.3421,07/31/2007 12:00:00 AM,07/31/2000 12:00:00 AM
2007,8,1,21.3171,08/01/2007 12:00:00 AM,08/01/2000 12:00:00 AM
2007,8,2,21.2896,08/02/2007 12:00:00 AM,08/02/2000 12:00:00 AM
2007,8,3,21.2681,08/03/2007 12:00:00 AM,08/03/2000 12:00:00 AM
2007,8,4,21.2429,08/04/2007 12:00:00 AM,08/04/2000 12:00:00 AM
2007,8,5,21.22,08/05/2007 12:00:00 AM,08/05/2000 12:00:00 AM
2007,8,6,21.1988,08/06/2007 12:00:00 AM,08/06/2000 12:00:00 AM
2007,8,7,21.1717,08/07/2007 12:00:00 AM,08/07/2000 12:00:00 AM
2007,8,8,21.1471,08/08/2007 12:00:00 AM,08/08/2000 12:00:00 AM
2007,8,9,21.1283,08/09/2007 12:00:00 AM,08/09/2000 12:00:00 AM
2007,8,10,21.1067,08/10/2007 12:00:00 AM,08/10/2000 12:00:00 AM
2007,8,11,21.0746,08/11/2007 12:00:00 AM,08/11/2000 12:00:00 AM
2007,8,12,21.0508,08/12/2007 12:00:00 AM,08/12/2000 12:00:00 AM
2007,8,13,21.0138,08/13/2007 12:00:00 AM,08/13/2000 12:00:00 AM
2007,8,14,20.9904,08/14/2007 12:00:00 AM,08/14/2000 12:00:00 AM
2007,8,15,20.9662,08/15/2007 12:00:00 AM,08/15/2000 12:00:00 AM
2007,8,16,20.94,08/16/2007 12:00:00 AM,08/16/2000 12:00:00 AM
2007,8,17,20.9075,08/17/2007 12:00:00 AM,08/17/2000 12:00:00 AM
2007,8,18,20.8912,08/18/2007 12:00:00 AM,08/18/2000 12:00:00 AM
2007,8,19,20.9417,08/19/2007 12:00:00 AM,08/19/2000 12:00:00 AM
2007,8,20,20.9767,08/20/2007 12:00:00 AM,08/20/2000 12:00:00 AM
2007,8,21,20.9717,08/21/2007 12:00:00 AM,08/21/2000 12:00:00 AM
2007,8,22,20.9537,08/22/2007 12:00:00 AM,08/22/2000 12:00:00 AM
2007,8,23,20.9404,08/23/2007 12:00:00 AM,08/23/2000 12:00:00 AM
2007,8,24,20.92,08/24/2007 12:00:00 AM,08/24/2000 12:00:00 AM
2007,8,25,20.9163,08/25/2007 12:00:00 AM,08/25/2000 12:00:00 AM
2007,8,26,20.9037,08/26/2007 12:00:00 AM,08/26/2000 12:00:00 AM
2007,8,27,20.8708,08/27/2007 12:00:00 AM,08/27/2000 12:00:00 AM
2007,8,28,20.8494,08/28/2007 12:00:00 AM,08/28/2000 12:00:00 AM
2007,8,29,20.8238,08/29/2007 12:00:00 AM,08/29/2000 12:00:00 AM
2007,8,30,20.8146,08/30/2007 12:00:00 AM,08/30/2000 12:00:00 AM
2007,8,31,20.785,08/31/2007 12:00:00 AM,08/31/2000 12:00:00 AM
2007,9,1,20.7521,09/01/2007 12:00:00 AM,09/01/2000 12:00:00 AM
2007,9,2,20.7475,09/02/2007 12:00:00 AM,09/02/2000 12:00:00 AM
2007,9,3,20.7242,09/03/2007 12:00:00 AM,09/03/2000 12:00:00 AM
2007,9,4,20.7667,09/04/2007 12:00:00 AM,09/04/2000 12:00:00 AM
2007,9,5,20.7567,09/05/2007 12:00:00 AM,09/05/2000 12:00:00 AM
2007,9,6,20.7375,09/06/2007 12:00:00 AM,09/06/2000 12:00:00 AM
2007,9,7,20.7096,09/07/2007 12:00:00 AM,09/07/2000 12:00:00 AM
2007,9,8,20.6771,09/08/2007 12:00:00 AM,09/08/2000 12:00:00 AM
2007,9,9,20.6396,09/09/2007 12:00:00 AM,09/09/2000 12:00:00 AM
2007,9,10,20.6133,09/10/2007 12:00:00 AM,09/10/2000 12:00:00 AM
2007,9,11,20.6013,09/11/2007 12:00:00 AM,09/11/2000 12:00:00 AM
2007,9,12,20.5804,09/12/2007 12:00:00 AM,09/12/2000 12:00:00 AM
2007,9,13,20.5483,09/13/2007 12:00:00 AM,09/13/2000 12:00:00 AM
2007,9,14,20.5321,09/14/2007 12:00:00 AM,09/14/2000 12:00:00 AM
2007,9,15,20.5167,09/15/2007 12:00:00 AM,09/15/2000 12:00:00 AM
2007,9,16,20.5121,09/16/2007 12:00:00 AM,09/16/2000 12:00:00 AM
2007,9,17,20.5263,09/17/2007 12:00:00 AM,09/17/2000 12:00:00 AM
2007,9,18,20.5213,09/18/2007 12:00:00 AM,09/18/2000 12:00:00 AM
2007,9,19,20.5192,09/19/2007 12:00:00 AM,09/19/2000 12:00:00 AM
2007,9,20,20.5108,09/20/2007 12:00:00 AM,09/20/2000 12:00:00 AM
2007,9,21,20.5008,09/21/2007 12:00:00 AM,09/21/2000 12:00:00 AM
2007,9,22,20.4883,09/22/2007 12:00:00 AM,09/22/2000 12:00:00 AM
2007,9,23,20.4796,09/23/2007 12:00:00 AM,09/23/2000 12:00:00 AM
2007,9,24,20.4783,09/24/2007 12:00:00 AM,09/24/2000 12:00:00 AM
2007,9,25,20.4717,09/25/2007 12:00:00 AM,09/25/2000 12:00:00 AM
2007,9,26,20.4558,09/26/2007 12:00:00 AM,09/26/2000 12:00:00 AM
2007,9,27,20.4833,09/27/2007 12:00:00 AM,09/27/2000 12:00:00 AM
2007,9,28,20.5129,09/28/2007 12:00:00 AM,09/28/2000 12:00:00 AM
2007,9,29,20.5237,09/29/2007 12:00:00 AM,09/29/2000 12:00:00 AM
2007,9,30,20.6104,09/30/2007 12:00:00 AM,09/30/2000 12:00:00 AM
2007,10,1,20.6513,10/01/2007 12:00:00 AM,10/01/2000 12:00:00 AM
2007,10,2,20.6925,10/02/2007 12:00:00 AM,10/02/2000 12:00:00 AM
2007,10,3,20.73,10/03/2007 12:00:00 AM,10/03/2000 12:00:00 AM
2007,10,4,20.6358,10/04/2007 12:00:00 AM,10/04/2000 12:00:00 AM
2007,10,5,20.6217,10/05/2007 12:00:00 AM,10/05/2000 12:00:00 AM
2007,10,6,20.6421,10/06/2007 12:00:00 AM,10/06/2000 12:00:00 AM
2007,10,7,20.6758,10/07/2007 12:00:00 AM,10/07/2000 12:00:00 AM
2007,10,8,20.7004,10/08/2007 12:00:00 AM,10/08/2000 12:00:00 AM
2007,10,9,20.6879,10/09/2007 12:00:00 AM,10/09/2000 12:00:00 AM
2007,10,10,20.6817,10/10/2007 12:00:00 AM,10/10/2000 12:00:00 AM
2007,10,11,20.6742,10/11/2007 12:00:00 AM,10/11/2000 12:00:00 AM
2007,10,12,20.67,10/12/2007 12:00:00 AM,10/12/2000 12:00:00 AM
2007,10,13,20.6675,10/13/2007 12:00:00 AM,10/13/2000 12:00:00 AM
2007,10,14,20.6429,10/14/2007 12:00:00 AM,10/14/2000 12:00:00 AM
2007,10,15,20.6792,10/15/2007 12:00:00 AM,10/15/2000 12:00:00 AM
2007,10,16,20.66,10/16/2007 12:00:00 AM,10/16/2000 12:00:00 AM
2007,10,17,20.6537,10/17/2007 12:00:00 AM,10/17/2000 12:00:00 AM
2007,10,18,20.6525,10/18/2007 12:00:00 AM,10/18/2000 12:00:00 AM
2007,10,19,20.6208,10/19/2007 12:00:00 AM,10/19/2000 12:00:00 AM
2007,10,20,20.6067,10/20/2007 12:00:00 AM,10/20/2000 12:00:00 AM
2007,10,21,20.6062,10/21/2007 12:00:00 AM,10/21/2000 12:00:00 AM
2007,10,22,20.5667,10/22/2007 12:00:00 AM,10/22/2000 12:00:00 AM
2007,10,23,20.5825,10/23/2007 12:00:00 AM,10/23/2000 12:00:00 AM
2007,10,24,20.5517,10/24/2007 12:00:00 AM,10/24/2000 12:00:00 AM
2007,10,25,20.5167,10/25/2007 12:00:00 AM,10/25/2000 12:00:00 AM
2007,10,26,20.515,10/26/2007 12:00:00 AM,10/26/2000 12:00:00 AM
2007,10,27,20.5296,10/27/2007 12:00:00 AM,10/27/2000 12:00:00 AM
2007,10,28,20.4929,10/28/2007 12:00:00 AM,10/28/2000 12:00:00 AM
2007,10,29,20.4433,10/29/2007 12:00:00 AM,10/29/2000 12:00:00 AM
2007,10,30,20.4675,10/30/2007 12:00:00 AM,10/30/2000 12:00:00 AM
2007,10,31,20.4621,10/31/2007 12:00:00 AM,10/31/2000 12:00:00 AM
2007,11,1,20.4271,11/01/2007 12:00:00 AM,11/01/2000 12:00:00 AM
2007,11,2,20.4071,11/02/2007 12:00:00 AM,11/02/2000 12:00:00 AM
2007,11,3,20.4171,11/03/2007 12:00:00 AM,11/03/2000 12:00:00 AM
2007,11,4,20.3779,11/04/2007 12:00:00 AM,11/04/2000 12:00:00 AM
2007,11,5,20.3613,11/05/2007 12:00:00 AM,11/05/2000 12:00:00 AM
2007,11,6,20.3783,11/06/2007 12:00:00 AM,11/06/2000 12:00:00 AM
2007,11,7,20.4029,11/07/2007 12:00:00 AM,11/07/2000 12:00:00 AM
2007,11,8,20.415,11/08/2007 12:00:00 AM,11/08/2000 12:00:00 AM
2007,11,9,20.3921,11/09/2007 12:00:00 AM,11/09/2000 12:00:00 AM
2007,11,10,20.39,11/10/2007 12:00:00 AM,11/10/2000 12:00:00 AM
2007,11,11,20.3888,11/11/2007 12:00:00 AM,11/11/2000 12:00:00 AM
2007,11,12,20.4013,11/12/2007 12:00:00 AM,11/12/2000 12:00:00 AM
2007,11,13,20.3483,11/13/2007 12:00:00 AM,11/13/2000 12:00:00 AM
2007,11,14,20.2658,11/14/2007 12:00:00 AM,11/14/2000 12:00:00 AM
2007,11,15,20.3071,11/15/2007 12:00:00 AM,11/15/2000 12:00:00 AM
2007,11,16,20.255,11/16/2007 12:00:00 AM,11/16/2000 12:00:00 AM
2007,11,17,20.3117,11/17/2007 12:00:00 AM,11/17/2000 12:00:00 AM
2007,11,18,20.3075,11/18/2007 12:00:00 AM,11/18/2000 12:00:00 AM
2007,11,19,20.2929,11/19/2007 12:00:00 AM,11/19/2000 12:00:00 AM
2007,11,20,20.3279,11/20/2007 12:00:00 AM,11/20/2000 12:00:00 AM
2007,11,21,20.2917,11/21/2007 12:00:00 AM,11/21/2000 12:00:00 AM
2007,11,22,20.28,11/22/2007 12:00:00 AM,11/22/2000 12:00:00 AM
2007,11,23,20.3125,11/23/2007 12:00:00 AM,11/23/2000 12:00:00 AM
2007,11,24,20.3004,11/24/2007 12:00:00 AM,11/24/2000 12:00:00 AM
2007,11,25,20.3025,11/25/2007 12:00:00 AM,11/25/2000 12:00:00 AM
2007,11,26,20.3263,11/26/2007 12:00:00 AM,11/26/2000 12:00:00 AM
2007,11,27,20.2937,11/27/2007 12:00:00 AM,11/27/2000 12:00:00 AM
2007,11,28,20.21,11/28/2007 12:00:00 AM,11/28/2000 12:00:00 AM
2007,11,29,20.1129,11/29/2007 12:00:00 AM,11/29/2000 12:00:00 AM
2007,11,30,20.0346,11/30/2007 12:00:00 AM,11/30/2000 12:00:00 AM
2007,12,1,20.0008,12/01/2007 12:00:00 AM,12/01/2000 12:00:00 AM
2007,12,2,20.0225,12/02/2007 12:00:00 AM,12/02/2000 12:00:00 AM
2007,12,3,20.2396,12/03/2007 12:00:00 AM,12/03/2000 12:00:00 AM
2007,12,4,20.1042,12/04/2007 12:00:00 AM,12/04/2000 12:00:00 AM
2007,12,5,19.9975,12/05/2007 12:00:00 AM,12/05/2000 12:00:00 AM
2007,12,6,19.9854,12/06/2007 12:00:00 AM,12/06/2000 12:00:00 AM
2007,12,7,19.9996,12/07/2007 12:00:00 AM,12/07/2000 12:00:00 AM
2007,12,8,20.0017,12/08/2007 12:00:00 AM,12/08/2000 12:00:00 AM
2007,12,9,19.9979,12/09/2007 12:00:00 AM,12/09/2000 12:00:00 AM
2007,12,10,19.9942,12/10/2007 12:00:00 AM,12/10/2000 12:00:00 AM
2007,12,11,20.0046,12/11/2007 12:00:00 AM,12/11/2000 12:00:00 AM
2007,12,12,19.9946,12/12/2007 12:00:00 AM,12/12/2000 12:00:00 AM
2007,12,13,20.0038,12/13/2007 12:00:00 AM,12/13/2000 12:00:00 AM
2007,12,14,20.0017,12/14/2007 12:00:00 AM,12/14/2000 12:00:00 AM
2007,12,15,19.9887,12/15/2007 12:00:00 AM,12/15/2000 12:00:00 AM
2007,12,16,19.9983,12/16/2007 12:00:00 AM,12/16/2000 12:00:00 AM
2007,12,17,19.9875,12/17/2007 12:00:00 AM,12/17/2000 12:00:00 AM
2007,12,18,20.0146,12/18/2007 12:00:00 AM,12/18/2000 12:00:00 AM
2007,12,19,19.9817,12/19/2007 12:00:00 AM,12/19/2000 12:00:00 AM
2007,12,20,20.0171,12/20/2007 12:00:00 AM,12/20/2000 12:00:00 AM
2007,12,21,19.9838,12/21/2007 12:00:00 AM,12/21/2000 12:00:00 AM
2007,12,22,19.9988,12/22/2007 12:00:00 AM,12/22/2000 12:00:00 AM
2007,12,23,19.9862,12/23/2007 12:00:00 AM,12/23/2000 12:00:00 AM
2007,12,24,19.9992,12/24/2007 12:00:00 AM,12/24/2000 12:00:00 AM
2007,12,25,19.9879,12/25/2007 12:00:00 AM,12/25/2000 12:00:00 AM
2007,12,26,19.9921,12/26/2007 12:00:00 AM,12/26/2000 12:00:00 AM
2007,12,27,20.0042,12/27/2007 12:00:00 AM,12/27/2000 12:00:00 AM
2007,12,28,19.9962,12/28/2007 12:00:00 AM,12/28/2000 12:00:00 AM
2007,12,29,19.9958,12/29/2007 12:00:00 AM,12/29/2000 12:00:00 AM
2007,12,30,20.01,12/30/2007 12:00:00 AM,12/30/2000 12:00:00 AM
2007,12,31,20.0042,12/31/2007 12:00:00 AM,12/31/2000 12:00:00 AM
2008,1,1,20.0029,01/01/2008 12:00:00 AM,01/01/2000 12:00:00 AM
2008,1,2,20.0025,01/02/2008 12:00:00 AM,01/02/2000 12:00:00 AM
2008,1,3,19.9962,01/03/2008 12:00:00 AM,01/03/2000 12:00:00 AM
2008,1,4,19.9896,01/04/2008 12:00:00 AM,01/04/2000 12:00:00 AM
2008,1,5,19.9913,01/05/2008 12:00:00 AM,01/05/2000 12:00:00 AM
2008,1,6,20.015,01/06/2008 12:00:00 AM,01/06/2000 12:00:00 AM
2008,1,7,19.9804,01/07/2008 12:00:00 AM,01/07/2000 12:00:00 AM
2008,1,8,20.0146,01/08/2008 12:00:00 AM,01/08/2000 12:00:00 AM
2008,1,9,19.9913,01/09/2008 12:00:00 AM,01/09/2000 12:00:00 AM
2008,1,10,20.0033,01/10/2008 12:00:00 AM,01/10/2000 12:00:00 AM
2008,1,11,19.9883,01/11/2008 12:00:00 AM,01/11/2000 12:00:00 AM
2008,1,12,20.0004,01/12/2008 12:00:00 AM,01/12/2000 12:00:00 AM
2008,1,13,20.0025,01/13/2008 12:00:00 AM,01/13/2000 12:00:00 AM
2008,1,14,20.0058,01/14/2008 12:00:00 AM,01/14/2000 12:00:00 AM
2008,1,15,19.9788,01/15/2008 12:00:00 AM,01/15/2000 12:00:00 AM
2008,1,16,20.0121,01/16/2008 12:00:00 AM,01/16/2000 12:00:00 AM
2008,1,17,19.9865,01/17/2008 12:00:00 AM,01/17/2000 12:00:00 AM
2008,1,18,20.0096,01/18/2008 12:00:00 AM,01/18/2000 12:00:00 AM
2008,1,19,19.9996,01/19/2008 12:00:00 AM,01/19/2000 12:00:00 AM
2008,1,20,19.9983,01/20/2008 12:00:00 AM,01/20/2000 12:00:00 AM
2008,1,21,20.0113,01/21/2008 12:00:00 AM,01/21/2000 12:00:00 AM
2008,1,22,20.0138,01/22/2008 12:00:00 AM,01/22/2000 12:00:00 AM
2008,1,23,20.0171,01/23/2008 12:00:00 AM,01/23/2000 12:00:00 AM
2008,1,24,20.0217,01/24/2008 12:00:00 AM,01/24/2000 12:00:00 AM
2008,1,25,19.9879,01/25/2008 12:00:00 AM,01/25/2000 12:00:00 AM
2008,1,26,19.9937,01/26/2008 12:00:00 AM,01/26/2000 12:00:00 AM
