Sample ID,Depth,pH,H2S,Fe2,Fetot,NH4,Ca,Mg,Cl,NO2,NO3,SO4.IC,PO4,Lactate,Acetate,Propionate,Formate,Butyrate,month,SO4(uM),Acetate(uM),Lactate(uM),Propionate(uM),Butyrate(uM),Formate(uM),NH4(uM),Fe2(uM),Fetot(uM),Ca(uM),Mg(uM),Cl(uM),NO2(uM),NO3(uM),PO4(uM),Depth_group
25,-24,7.93,5.779674276367256,1.69,4.22,5098.1,140.66,30.83,16.12257283841928,0.0,0.1678945812207573,0.5783027429684651,2.6486231177934747,0.0,2.231457631709163,0.0,0.4100616259007057,0.27428663615384963,May,6.020224265755414,37.79313108375386,0.0,0.0,3.113002339732716,9.10903938291547,363.9758115758887,30.2623332437998,75.5662995791924,3509.656170467588,1268.4632791606664,454.7590567348117,0.0,2.7077631158304794,27.888639293444918,Mid
26,-24,7.86,4.072825545835999,1.3,7.95,5309.18,144.8,32.4,16.50908244824244,0.0,0.0,0.4142467731348286,2.567690999782534,0.0,2.2786008611619133,0.12065146246126585,0.3401792741180102,0.267410125428723,May,4.312375318913476,38.59157342256476,0.0,1.6286644500710832,3.03495772816619,7.556684677299913,379.0457423947111,23.278717879846003,142.358313188289,3612.9547382603923,1333.0590413495165,465.6610850490069,0.0,0.0,27.036465712651744,Mid
27,-24,7.93,12.038119621648532,1.59,11.36,6926.68,144.5,31.5,16.96921293612716,0.0,0.0,0.4772325472673854,2.671284110836538,0.0,4.3326268055857895,0.44198696651020086,0.344735676715197,0.0,May,4.968067325290292,73.37962884604346,0.0,5.9663467401484995,0.0,7.657899831512473,494.52619103714653,28.471662637657804,203.42018085773122,3605.469334797145,1296.0296235342523,478.63969018495357,0.0,0.0,28.127247896067008,Mid
28,-27,8.27,18.296564966929804,0.92,5.24,4646.22,128.28,31.66,17.257561375201583,0.0,0.16978406551846703,0.5753731720785786,3.4741307215050714,0.0,2.773413156441843,0.12364067289438196,0.3356230308814224,0.30180141328142174,May,5.9897269631332355,46.97197270580996,0.0,1.66901556282913,3.4252799146682755,7.455473063096662,331.71410824819554,16.4741695765064,93.83113976184082,3200.758520884275,1302.6126311458547,486.77294940348014,0.0,2.7382362606579,36.5808098175353,Mid
29,-27,8.1,25.21878481852879,1.34,9.55,10274.58,142.03,33.66,16.812768570246355,0.0,0.17167354981617677,0.5446126777347717,3.907926874043714,0.0,28.82633504300884,9.740223445480986,0.3128442051074697,0.4051062902455038,May,5.669505285600372,488.2178552098239,0.0,131.48249791416018,4.597733404216364,6.949468092220043,733.5475165456531,23.9949861223028,171.00904288656105,3543.8395129497476,1384.9002262908864,474.22696443873167,0.0,2.7687094054853207,41.148460210586705,Mid
30,-27,8.17,12.701894127966241,0.8,3.88,3219.22,143.47,33.3,17.639980936243546,0.0,0.17545251841159626,0.7848374907054537,2.302233652706648,0.0,2.112714073767954,0.0,0.3538489599913678,0.260534488126303,May,8.170284100618924,35.78202821231546,0.0,0.0,2.9569230294666093,7.860340759965518,229.83429358806853,14.325364849136003,69.47801951830961,3579.7694495733317,1370.088459164781,497.55961233868913,0.0,2.8296556951401626,24.241336367650135,Mid
31,-30,7.93,9.003721878481853,1.18,7.72,4623.88,140.21,32.95,18.111359058276555,0.0,0.1678945812207573,0.5592605321842037,3.483842575666384,0.0,2.1060028911292226,0.0,0.370558301577238,0.25365972424658956,May,5.82199179871126,35.66836412047325,0.0,0.0,2.878898243633975,8.231519238892819,330.1191572604539,21.129913152475602,138.2397707941624,3498.428065272718,1355.6881300144003,510.8554722668478,0.0,2.7077631158304794,36.683070647230466,Mid
32,-30,8.07,11.943294692174574,0.71,2.59,382.16,143.58,33.69,18.13589935096374,0.0,0.18301045560243523,0.8097388432694879,2.9755888745576757,0.0,2.8871966707002055,0.12364067289438196,0.3128442051074697,0.3534292867498404,May,8.429511172907432,48.89906968871021,0.0,1.66901556282913,4.011227860059476,6.949468092220043,27.284085473380596,12.713761303608202,46.378368699077804,3582.514097509856,1386.134540218062,511.54766454076497,0.0,2.951548274449846,31.331420559849338,Mid
33,-30,8.09,47.50264324490908,0.98,2.99,6785.0,147.4,36.67,20.77091327825022,0.0,0.18489993990014497,0.5900210265280106,5.927992539596798,0.0,30.13184255455318,10.07414602599624,0.38878911774555486,0.42923903859724827,May,6.142213476244125,510.3286117904137,0.0,135.99009214357775,4.8716268141782795,8.636495496047155,484.41103186332253,17.5485719401916,53.54105112364581,3677.8282349418632,1508.7430569841597,585.8718099526194,0.0,2.9820214192772663,62.41871278718433,Mid
34,-33,8.16,13.934618211127706,1.18,7.19,8557.13,139.97,34.39,20.10219030252443,0.0,0.17923148700701574,0.4347537693640331,4.5424346792494905,0.0,33.20567352782358,12.962843484025708,0.3341043185493596,0.6261468416442222,May,4.525856437268718,562.3886174348551,0.0,174.98438828328437,7.106421991195349,7.421736645030979,610.9311972127624,21.129913152475602,128.74921658160983,3492.4397425021207,1414.9351985188234,567.009570488377,0.0,2.8906019847950044,47.82950108400519,Mid
35,-33,8.08,3.8831756868880816,1.08,6.24,6342.48,137.52,33.98,19.253505180425954,0.0,0.1678945812207573,0.6119928082021582,3.590672971440826,0.0,1.8606772349257832,0.0,0.37815416511287187,0.25365972424658956,May,6.370943245910454,31.513400767661118,0.0,0.0,2.878898243633975,8.400252462689025,452.8175801580672,19.339242546333605,111.73784582326083,3431.308947552273,1398.0662415140916,543.0712543487421,0.0,2.7077631158304794,37.80793977387746,Mid
36,-33,8.09,32.330654529075694,1.2,6.14,6208.62,150.84,34.3,18.120561668034252,0.0,0.17167354981617677,0.5270352523954536,4.0633165406247205,0.0,6.129742435214988,1.0537500072560535,0.34321685814273484,0.0,May,5.4865214698673075,103.81651709259177,0.0,14.224487138985603,0.0,7.624161053440585,443.2607252243569,21.488047273704,109.9471752171188,3763.660861320425,1411.232256737297,511.11504436956676,0.0,2.7687094054853207,42.78463348570959,Mid
37,-36,7.89,4.262475404783917,0.93,3.4,4336.0,154.24,35.26,20.860894351436563,0.0,0.0,0.6207815208718173,3.4547070131824453,0.0,1.7829257112336612,0.0,0.37815416511287187,0.260534488126303,May,6.462435153776986,30.19656038265804,0.0,0.0,2.9569230294666093,8.400252462689025,309.56613620624415,16.6532366371206,60.882800608828006,3848.4954339038873,1450.730302406912,588.4098482903157,0.0,0.0,36.37628815814493,Mid
38,-36,7.84,31.240167840125167,0.95,2.22,4650.77,144.23,34.98,20.095032717157334,0.0,0.16600509692304755,0.6632602987751697,4.817603880486689,0.0,2.6486002255264744,0.18048559136059145,0.4146204720270782,0.0,May,6.90464604179856,44.85807576597918,0.0,2.4363605745220225,0.0,9.21030881727077,332.0389527868806,17.011370758349,39.75288745635241,3598.7324716802227,1439.2100390866076,566.8076810751511,0.0,2.6772899710030584,50.726891258701976,Mid
39,-36,8.06,23.701585946945453,1.03,3.24,3629.94,146.19,34.45,19.28827059506613,0.0,0.16978406551846703,0.6969503640088628,3.0306227148051152,0.0,2.998997619879218,0.17749138890377497,0.36296288070993493,0.0,May,7.255365021953599,50.792588914694434,0.0,2.3959420748349753,0.0,8.062795848455803,259.15740324273384,18.443907243262604,58.01772763900081,3647.6371076401015,1417.4038263731743,544.0518600701246,0.0,2.7382362606579,31.910898594788698,Mid
40,-39,7.91,10.331270891117274,0.86,2.74,3277.85,128.64,34.37,17.883338838724796,0.0,0.0,0.7555417818065902,2.7813517913314176,0.0,2.0166243811067206,0.0,0.3766349569922786,0.0,May,7.86531107439715,34.15460302667029,0.0,0.0,0.0,8.366505031261047,234.02014750083887,15.399767212821201,49.064374608290805,3209.7410050401713,1414.1123225673728,504.4238523883675,0.0,0.0,29.286203965945724,Mid
41,-39,7.91,2.0815020268828675,1.14,5.18,8482.84,137.02,38.09,21.115499888066108,0.0,0.17545251841159626,0.6632602987751697,4.270502762732729,0.0,19.641085774968708,7.211321945333468,0.33258562392403007,0.29148173419100737,May,6.90464604179856,332.651679679031,0.0,97.34505865730924,3.3081572374419177,7.388000620299666,605.6273069316827,20.413644910018803,92.75673739815561,3418.8332751135285,1567.1672495371324,595.5913431322061,0.0,2.8296556951401626,44.96619785254012,Mid
42,-39,7.92,3.598700898466206,1.03,4.21,4196.14,145.9,35.38,20.031636961048775,0.0,0.0,0.7101334330133515,3.9726725684524666,0.0,2.2112697043484753,0.12065146246126585,0.36600099593665647,0.0,May,7.3926028837533995,37.4512178095738,0.0,1.6286644500710832,0.0,8.130284024627507,299.58091484789423,18.443907243262604,75.3872325185782,3640.4012176256297,1455.6675581156142,565.0195177008652,0.0,0.0,41.83019907522124,Mid
43,-42,7.82,11.042457862171966,1.34,5.54,5392.34,163.98,34.82,18.944706497445544,0.0,0.0,0.7408939273571583,4.963281692906382,0.0,8.020008475219235,1.6605171500234979,0.3022154498314171,0.0,May,7.712824561286261,135.8310493059284,0.0,22.415188310252404,0.0,6.713362725890599,384.98290104021646,23.9949861223028,99.2031515802668,4091.521533010629,1432.6270314750052,534.3611682352846,0.0,0.0,52.260803704129685,Btm
44,-42,8.02,0.3746532963516107,1.06,4.81,5098.21,164.27,34.71,18.6849883998395,0.0,0.17167354981617677,0.7614009235863629,3.2604699299561872,0.0,17.803234128537593,8.410759859385106,0.34321685814273484,0.3155640423814472,May,7.926305679641504,301.5248649911523,0.0,113.53617520768232,3.581478179337728,7.624161053440585,363.9836649603404,18.981108425105205,86.1312561554302,4098.757423025101,1428.1012137420284,527.0354666696612,0.0,2.7687094054853207,34.33107156424131,Btm
45,-42,8.02,25.313609748002747,0.74,1.75,4559.95,168.26,36.97,19.879282643949168,0.0,0.0,0.9342456060896585,4.879112290175004,0.0,11.705530778425636,1.810651779239022,0.37207743887089834,0.25365972424658956,May,9.725646534349973,198.25097856557207,0.0,24.441843672233016,2.878898243633975,8.265265096983326,325.5549130059186,13.2509624854508,31.336735607485004,4198.313289086281,1521.0861962559143,560.7221573336295,0.0,0.0,51.37454318010479,Btm
46,-45,7.75,17.063840883768343,0.83,2.92,5083.82,174.79,36.8,20.48869991234759,0.0,0.17167354981617677,1.2696814729816472,4.963281692906382,0.0,11.960450720107495,2.5033225671882997,0.2991788219702869,0.26397219759967466,May,13.21758768458929,202.56843574465645,0.0,33.79215128493925,2.9959391397080317,6.645907589805782,362.9562994852463,14.8625660309786,52.287581699346404,4361.245571136284,1514.0917506685867,577.9115988025721,0.0,2.7687094054853207,52.260803704129685,Btm
47,-45,7.8,20.477538344830855,1.36,3.29,3478.93,154.82,33.77,19.723860790263664,0.0,0.0,0.6207815208718173,2.496470735932906,0.0,2.4902760934051416,0.0,0.370558301577238,0.0,May,6.462435153776986,42.17661563249681,0.0,0.0,0.0,8.231519238892819,248.37613427859523,24.353120243531205,58.913062942071804,3862.9672139328304,1389.4260440238636,556.3382729321542,0.0,0.0,26.286552961553753,Btm
48,-45,7.82,17.1586658132423,1.26,3.04,2938.82,165.89,34.28,18.850635375478,0.0,0.177342002709306,0.4889508308269309,2.816961923256232,0.0,2.494791422698901,0.0,0.3341043185493596,0.0,May,5.090056535779002,42.25308960603789,0.0,0.0,0.0,7.421736645030979,209.8153026765762,22.562449637389204,54.4363864267168,4139.178601726632,1410.4093807858467,531.7077645186021,0.0,2.8601288399675835,29.661160341494725,Btm
49,-48,7.81,17.585377995875113,3.39,1.69,5818.4,140.06,33.41,21.52961732716235,0.0,0.177342002709306,0.4010637041303399,2.7068942427613525,0.3963305754587882,6.1811058720900265,0.7785138809113429,0.3128442051074697,0.0,May,4.175137457113678,104.68643506689972,4.399762160954576,10.509096664569965,0.0,6.949468092220043,415.401200853877,60.70373354821381,30.2623332437998,3494.6853635410944,1374.6142768977577,607.2720877545581,0.0,2.8601288399675835,28.50220427161601,Btm
50,-48,7.84,9.477846525851646,0.71,1.69,4900.66,161.74,35.29,21.16049042465928,0.0,0.17923148700701574,0.8404993376132947,5.248162748304894,0.0,2.5241528453213085,0.0,0.3644819294699291,0.25709699700860794,May,8.749732850440294,42.7503699837631,0.0,0.0,2.917909397441924,8.096539739874471,349.87970042908034,12.713761303608202,30.2623332437998,4035.6305204850546,1451.9646163340876,596.8603623010544,0.0,2.8906019847950044,55.26045470852166,Btm
51,-48,7.93,39.632174098570516,1.74,6.84,8224.13,177.61,37.04,21.83739349794746,0.0,0.17545251841159626,0.7394291419122151,8.731481107495789,0.0,42.613692748681366,21.727780080786275,0.7767967427882658,0.5535193231285132,May,7.697575909975172,721.7277411537391,0.0,293.3015669652575,6.282139633736388,17.255631045788608,587.1568606452626,31.157668546870806,122.48186946011282,4431.608363690802,1523.9662620859906,615.953332523269,0.0,2.8296556951401626,91.93800562585989,Btm
52,-51,8.11,9.19337173742977,0.95,3.69,4961.38,154.04,36.0,19.914048058589348,0.0,0.0,1.9859615555588634,4.163672366958288,0.0,3.239548099758399,0.1655172064574041,0.0,0.0,May,20.674178175711674,54.866677389038664,0.0,2.234303542891524,0.0,0.0,354.21476864643347,17.011370758349,66.07574536663981,3843.505164928389,1481.176712610574,561.7027630550122,0.0,0.0,43.841328725893135,Btm
53,-51,7.85,64.66595547969561,2.02,7.39,7926.76,175.76,36.67,21.870113888197043,0.0,0.1811209713047255,0.4552607655932377,9.084345142023489,0.39942830648809563,20.919273923768298,9.37122651455742,0.29766053459982167,0.3637607570467935,May,4.739337555623961,354.299741273767,4.434150826910475,126.50143783149866,4.1284843609895985,6.612180611764925,565.9263066960812,36.1715462440684,132.3305577938938,4385.448375667447,1508.7430569841597,616.8762555551587,0.0,2.921075129622425,95.65348243811809,Btm
54,-51,7.91,48.59312993385961,1.21,2.72,5323.2,169.26,37.01,21.85375369307225,0.0,0.19812632998411317,0.5358239650651127,6.0283483659303645,0.0,20.604682239044603,5.540532522047239,0.34169805727700586,0.25022266984024777,May,5.578013377733839,348.97165231089707,0.0,74.79120575117763,2.839889568042762,7.590422668703065,380.0466919402857,21.667114334318203,48.70624048706241,4223.2646339637695,1522.7319481588152,616.4147940392138,0.0,3.195333433069212,63.47540802736787,Btm
55,-54,7.88,24.36536045326316,1.76,11.75,6810.39,168.89,33.87,21.162535449049876,0.0,0.16978406551846703,0.37616235156630584,5.008603678992509,0.0,2.1821266454065094,0.12364067289438196,0.3675200801101171,0.0,May,3.9159103848251697,36.95763575310801,0.0,1.66901556282913,0.0,8.164028702714909,486.2237357835893,31.515802668099205,210.40379622168504,4214.032636359099,1393.540423781115,596.9180449905474,0.0,2.7382362606579,52.738020909373866,Btm
56,-54,7.88,29.106606926961092,0.98,3.62,5758.38,176.14,35.28,21.476446693006785,0.0,0.16978406551846703,0.5988097391976697,6.462144518469007,0.0,2.397818366172681,0.15953169166275558,0.35233003517850625,0.0,May,6.233705384110657,40.610703308933694,0.0,2.15350555700264,0.0,7.826599621887425,411.1161087193986,17.5485719401916,64.82227594234041,4394.929886720894,1451.5531783583626,605.7723378277376,0.0,2.7382362606579,68.04305842041927,Btm
57,-54,7.84,22.94298651115378,1.74,9.06,8768.81,180.84,38.78,22.095066571162903,0.0,0.1811209713047255,0.46990862004266953,9.22031110028187,0.0,47.75999992531036,25.944957634611214,0.44045694355450504,0.5846336112858497,May,4.891824068734848,808.8882854364603,0.0,350.22890975447103,6.635269677515034,9.78423581212664,626.0439646740488,31.157668546870806,162.23475691646522,4512.201207645092,1595.5564698621683,623.2213513993993,0.0,2.921075129622425,97.08513405385064,Btm
58,3,8.16,-4.840717824716118,0.09,0.62,0.0,59.64,13.15,7.49972749545969,0.0,0.19623684568640343,9.09895967620296,0.0,0.3158041693897773,0.30597627346770107,0.0,0.30677052442361175,0.0,May,94.7216289423585,5.182173861318696,3.505818931946906,0.0,0.0,6.814548380025584,0.0,1.6116035455278002,11.102157758080402,1488.0982084934378,541.0409380785846,211.53999648717144,0.0,3.164860288241791,0.0,Top
1,0,7.41,-2.0776580605814194,0.28,0.9,640.99,27.28,14.73,5.979251861049527,0.0,0.0,5.97896667847398,0.9619977784454676,0.0,0.7618261005068109,0.0,0.0,0.28116402030168275,Aug,62.242001649739535,12.902684447307278,0.0,0.0,3.191056864166187,0.0,45.76309908829346,5.013877697197601,16.116035455278002,680.6726882578971,606.0481382431599,168.65291684905444,0.0,0.0,10.129341869715173,Top
2,0,7.21,0.9039777732601477,0.89,1.78,964.72,29.24,12.46,6.355536348919695,0.0,0.0,4.486350310076876,1.1076755908651612,0.0,0.9243943030445201,0.0,0.0,0.29836130189560695,Aug,46.70362596374012,15.656024372409053,0.0,0.0,3.3862365440427524,0.0,68.87560952972505,15.9369683946638,31.8739367893276,729.5773242177752,512.6517177535487,179.2665317157841,0.0,0.0,11.663254315142886,Top
3,0,7.23,-0.4513112421223833,0.8,1.63,954.15,32.61,12.16,6.011972251299107,0.0,0.0,4.361843547256705,1.091489167262973,0.0,0.8441090370159644,0.0,0.0,0.2949214088654688,Aug,45.40749060229758,14.29627120479582,0.0,0.0,3.3471956516339665,0.0,68.12097067831823,14.325364849136003,29.1879308801146,813.6633564549128,500.30857848179386,169.57583988094396,0.0,0.0,11.492819598984251,Top
4,-3,7.16,0.3618621671071356,1.1,2.13,1469.05,33.97,14.02,6.235902422069669,0.0,0.0,3.611873399445796,1.3375228060162332,0.0,0.8289385424865213,0.0,0.0,0.28116402030168275,Aug,37.60018113102016,14.039335791723484,0.0,0.0,3.191056864166187,0.0,104.88194935280973,19.697376667562004,38.141283910824605,847.5971854882978,576.8360419666735,175.892094380438,0.0,0.0,14.083427284595501,Top
5,-3,7.19,2.168914187617176,1.35,2.11,1615.31,32.37,13.93,6.417909592832957,0.0,0.0,3.9531684081175578,1.3342855212957956,0.0,0.8983377119051124,0.0,0.0,0.27428663615384963,Aug,41.153116886503824,15.214716345523886,0.0,0.0,3.113002339732716,0.0,115.32409489744194,24.174053182917007,37.7831497895962,807.6750336843155,573.1331001851471,181.02585374532356,0.0,0.0,14.049340341363774,Top
6,-3,7.14,0.9039777732601483,1.03,2.05,1587.38,36.76,14.04,6.292140592811134,0.0,0.0,4.007365469580455,1.38284479210236,0.0,0.8744677900267185,0.0,0.0,0.270848271613448,Aug,41.7173169850141,14.81044289050062,0.0,0.0,3.0739787948410853,0.0,113.33004919074443,18.443907243262604,36.708747425911,917.2114376964918,577.6589179181238,177.47836834149814,0.0,0.0,14.560644489839678,Top
7,-6,7.24,2.168914187617176,1.33,2.49,1943.34,33.91,13.1,6.319748422084218,0.0,0.0,3.093339351935909,1.4411159170702375,0.0,0.8137739692743673,0.0,0.0,0.267410125428723,Aug,32.20215856689474,13.782500665171183,0.0,0.0,3.03495772816619,0.0,138.74360127653193,23.815919061688604,44.58769809293581,846.1001047956483,538.9837481999589,178.25708464965496,0.0,0.0,15.174209468010764,Top
8,-6,7.25,2.078561586591674,3.49,7.38,6170.38,56.95,14.26,8.303422080964996,0.0,0.17356303411388652,0.5651196739639763,1.5673700211673052,0.0,0.9026792686629139,0.0,0.0,0.29148173419100737,Aug,5.882986403955615,15.28824721670134,0.0,0.0,3.3081572374419177,0.0,440.5306032113203,62.494404154355806,132.15149073327962,1420.9790907729928,586.7105533840773,234.2092934579583,0.0,2.7991825503127417,16.503600254048116,Top
9,-6,7.36,2.168914187617176,2.01,3.77,3975.13,50.94,16.24,7.529380349123373,0.0,0.18678942419785471,2.2393694375340343,1.8490137918453793,0.0,1.0418643057720467,0.0,0.0,0.2846030399091143,Aug,23.312194852530023,17.645557648059864,0.0,0.0,3.2300878437080276,0.0,283.8020375962932,35.9924791834542,67.50828185155342,1271.021508059284,668.1752725776588,212.3763954848214,0.0,3.012494564104687,19.46916431520836,Top
10,-9,7.23,3.2531453999232,2.68,6.66,6636.68,59.4,14.63,8.098919641905121,0.0,0.0,0.48309168904715816,1.7842680974366265,0.0,1.1312898351795764,0.0,0.0,0.28804227787222253,Aug,5.029061930534646,19.16011508670782,0.0,0.0,3.2691213014666047,0.0,473.8218138462307,47.9899722446056,119.25866236905722,1482.1098857228403,601.9337584859082,228.44102450864864,0.0,0.0,18.78742545057382,Top
11,-9,7.24,1.8978563845406697,2.75,7.16,7347.8,67.55,17.19,9.276853690889997,0.0,0.0,0.7511474254717605,1.5706073058877428,0.0,0.9635118174203272,0.0,0.0,0.270848271613448,Aug,7.819565120463882,16.318539011928852,0.0,0.0,3.0739787948410853,0.0,524.5918024945205,49.24344166890501,128.21201539976724,1685.4633464743747,707.2618802715491,261.6662536566721,0.0,0.0,16.53768719727984,Top
12,-9,7.26,3.614555804025208,3.0,8.58,7683.92,70.04,18.1,9.613260203143488,0.0,0.0,0.8712598319571015,1.3180990976936073,0.0,1.0810992797479588,0.0,0.0,0.2846030399091143,Aug,9.069954527973158,18.310061644671073,0.0,0.0,3.2300878437080276,0.0,548.5888896028329,53.72011818426001,153.63953800698363,1747.5921952193223,744.7027360625386,271.1550560782864,0.0,0.0,13.878905625205139,Top
13,-12,7.23,2.620677192744686,1.65,3.86,3962.99,40.34,13.21,7.294202544204516,0.0,0.0,1.7384128153634657,1.6515394238986836,0.47998391394307105,0.9743847421204034,0.0,0.0,0.28116402030168275,Aug,18.09715610413768,16.50268853940118,5.328418227609581,0.0,3.191056864166187,0.0,282.935309530439,29.546065001343003,69.1198853970812,1006.5372523579022,543.5095659329356,205.74288619311528,0.0,0.0,17.389860778073015,Top
14,-12,7.27,2.34961938966818,1.87,4.73,5858.91,53.74,14.34,8.109144763858115,0.0,0.0,0.8478232648380106,1.9979288889855105,0.0,1.5218828544424647,0.0,0.0,0.28804227787222253,Aug,8.825976106995737,25.775402317635404,0.0,0.0,3.2691213014666047,0.0,418.2933881642357,33.48554033485541,84.69871967051662,1340.8852737162533,590.0020571898787,228.72943795611414,0.0,0.0,21.0371637038678,Top
15,-12,7.52,2.620677192744686,2.34,6.56,7616.23,86.74,20.95,10.793239276518962,0.0,0.0,0.6486124443257378,2.192165972211768,0.0,1.1160076815241076,0.0,0.0,0.2949214088654688,Aug,6.752159528687672,18.90128855640044,0.0,0.0,3.3471956516339665,0.0,543.7562023888568,41.90169218372281,117.4679917629152,2164.2796546733866,861.962559144209,304.4379679158029,0.0,0.0,23.082380297771415,Top
16,-15,7.6,4.066318809152718,2.19,5.78,5851.43,56.06,15.77,8.178675593138472,0.0,0.0,0.9137386098604539,1.8490137918453793,0.0,1.2406202771500103,0.0,0.0,0.3052417430229131,Aug,9.512165415994732,21.01179251321066,0.0,0.0,3.4643257635105336,0.0,417.75935802151827,39.21568627450981,103.50076103500761,1398.7723938320275,648.8376877185764,230.6906493988794,0.0,0.0,19.46916431520836,Top
17,-15,7.42,-0.9934268482753946,2.48,6.49,6148.93,92.96,21.43,10.920030788736085,0.0,0.19245787709098394,1.04556929990534,1.3083872435322945,0.0,1.0418643057720467,0.0,0.0,0.25365972424658956,Aug,10.884544033992714,17.645557648059864,0.0,0.0,2.878898243633975,0.0,438.9991932432336,44.40863103232161,116.21452233861582,2319.477019811368,881.7115819790166,308.0142946643749,0.0,3.1039139985869495,13.77664479550996,Top
18,-15,7.66,0.0908043640306293,1.69,4.21,6373.94,102.31,25.26,11.896529935246983,0.0,0.16978406551846703,0.8097388432694879,1.700098694705248,0.0,1.083280148534893,0.0,0.0,0.25709699700860794,Aug,8.429511172907432,18.3469979766766,0.0,0.0,2.917909397441924,0.0,455.063648111261,30.2623332437998,75.3872325185782,2552.772094415889,1039.292326681753,335.5577788973284,0.0,2.7382362606579,17.90116492654892,Top
19,-18,7.36,4.969844819407739,2.26,7.59,6822.93,70.86,18.15,9.326956788459666,0.0,0.0,0.7423587128021015,1.489675187876802,0.0,1.0614768986099983,0.0,0.0,0.25365972424658956,Aug,7.728073212597351,17.97772675648666,0.0,0.0,2.878898243633975,0.0,487.1190216110861,40.469155698809196,135.9118990061778,1768.0522980188632,746.7599259411644,263.079479549253,0.0,0.0,15.685513616486668,Top
20,-18,7.36,1.8978563845406695,2.05,7.67,6154.58,86.91,21.1,10.655200130153547,0.0,0.0,0.7657952799211923,1.3083872435322945,0.0,1.0810992797479588,0.0,0.0,0.260534488126303,Aug,7.97205163357477,18.310061644671073,0.0,0.0,2.9569230294666093,0.0,439.40257162643593,36.708747425911,137.34443549109142,2168.5213833025596,868.1341287800865,300.544386375019,0.0,0.0,13.77664479550996,Top
21,-18,7.39,5.331255223509747,2.02,7.71,6541.42,104.73,26.05,12.984482911045514,0.0,0.0,0.47576776182244224,1.3245736671344828,0.0,1.4976340891007696,0.0,0.0,0.260534488126303,Aug,4.952818673979203,25.364712571993252,0.0,0.0,2.9569230294666093,0.0,467.02078291103544,36.1715462440684,138.06070373354822,2613.154349019412,1071.7959267640404,366.24496970765557,0.0,0.0,13.947079511668594,Top
22,-21,7.45,1.4460933794131599,1.88,6.88,5972.64,88.23,22.04,11.285067642457959,0.0,0.17356303411388652,0.5636548885190332,1.1109128755855988,0.0,1.017906651723204,0.0,0.0,0.0,Aug,5.867737752644526,17.239798315209068,0.0,0.0,0.0,0.0,426.41307374328,33.6646073954696,123.19813770256961,2201.4571585408453,906.8092984982513,318.31065473889254,0.0,2.7991825503127417,11.697341258374614,Mid
23,-21,7.46,1.6267985814641632,1.15,3.45,5731.21,100.17,26.55,12.621491081714236,0.0,0.0,0.882978115516647,2.386403055438026,0.3498696017090852,1.0549382800751246,0.0,0.0,0.0,Aug,9.191943738461868,17.866985300371326,3.8839875855804307,0.0,0.0,0.0,409.1763227598221,20.592711970633,61.778135911899014,2499.376216378063,1092.3678255502984,356.00629232263094,0.0,0.0,25.12759689167503,Mid
24,-21,7.4,5.421607824535248,1.67,4.24,6123.09,112.94,26.8,12.66443659391681,0.0,0.0,0.44207769658874907,2.1403694166847664,0.0,1.1072776808430307,0.0,0.0,0.260534488126303,Aug,4.6020996938241625,18.753432708539915,0.0,0.0,2.9569230294666093,0.0,437.1543618411189,29.904199122571402,75.92443370042082,2818.004890463596,1102.6537749434274,357.217628801986,0.0,0.0,22.536989206063787,Mid
25,-24,7.55,1.5364459804386612,2.06,8.09,6233.13,96.01,23.86,12.397560910943675,0.0,0.17356303411388652,0.6295702335414763,1.1368111533490999,0.3189008188862712,1.1662427072569996,0.0,0.3022154498314171,0.25365972424658956,Aug,6.553927061643518,19.752095170669328,3.5401955915438634,0.0,2.878898243633975,6.713362725890599,445.01060206900985,36.88781448652521,144.86525203688782,2395.578621687709,981.6910100802304,349.69003782313695,0.0,2.7991825503127417,11.970036804228428,Mid
26,-24,7.54,1.4460933794131596,1.42,4.85,5784.02,108.06,25.61,12.012073813315814,0.0,0.0,0.7321052146874992,1.745420680791375,0.0,0.8354394579398797,0.0,0.0,0.0,Aug,7.62133265341973,14.149438688772436,0.0,0.0,0.0,0.0,412.946661240692,25.427522607216403,86.84752439788701,2696.2423274614503,1053.6926558321334,338.8168508536883,0.0,0.0,18.378382131793096,Mid
27,-24,7.53,2.620677192744686,1.63,4.76,5992.66,109.14,26.59,12.889389276882671,0.0,0.17923148700701574,0.5255704669505105,2.143606701405204,0.0,1.2099773009093728,0.0,0.3022154498314171,0.25365972424658956,Aug,5.471272818556219,20.49280707454395,0.0,0.0,2.878898243633975,6.713362725890599,427.84238971349424,29.1879308801146,85.2359208523592,2723.189779929138,1094.0135774531989,363.56272464622657,0.0,2.8906019847950044,22.57107614929551,Mid
28,-27,7.51,3.7049084050507104,1.45,6.75,6113.48,98.35,23.94,11.90061998402818,0.0,0.0,0.5372887505100559,1.376370222661485,0.0,1.120373406923906,0.0,0.3006971270474854,0.26397219759967466,Aug,5.593262029044928,18.97522876031275,0.0,0.0,2.9959391397080317,6.679634961181008,436.4682616176544,25.964723789059,120.870265914585,2453.9647687010324,984.9825138860317,335.6731442763146,0.0,0.0,14.492470603376226,Mid
